"","REF_AREA","Country","INDICATOR","Indicator","SEX","Sex","AGE","Current.age","WEALTH_QUINTILE","Wealth.Quintile","RESIDENCE","Residence","MATERNAL_EDU_LVL","Mother.s.Education.Level","HEAD_OF_HOUSE","Head.of.House","UNIT_MULTIPLIER","Unit.multiplier","UNIT_MEASURE","Unit.of.measure","SOURCE_LINK","SERIES_FOOTNOTE","CUSTODIAN","INDICATOR_DEFINITION","NUMERATOR_DEFINITION","DENOMINATOR_DEFINITION","PUBLICATION_DATE","TIME_PERIOD","OBS_VALUE","DATA_SOURCE","OBS_STATUS","Observation.Status","OBS_CONF","Observation.confidentaility","LOWER_BOUND","UPPER_BOUND","STD_ERR","WGTD_SAMPL_SIZE","TIME_PERIOD_METHOD","Time.period.activity.related.to.when.the.data.are.collected","COVERAGE_TIME","FREQ_COLL","Time.interval.at.which.the.source.data.are.collected","OBS_FOOTNOTE"
"1214","KWT","Kuwait","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,9.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.6860971,12.813765,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1215","KWT","Kuwait","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,9.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.7076526,12.472886,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1216","KWT","Kuwait","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,9.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.7742949,12.688519,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1217","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,20.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.574013,27.682301,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1218","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,20.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.772971,26.872856,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1219","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,19.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.457077,26.583553,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1220","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,19.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.390153,26.336039,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1221","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,19.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.4163,25.945499,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1222","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,19.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.620553,25.260201,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1223","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,18.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.220977,24.786505,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1224","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,18.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.273474,24.355017,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1225","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,18.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.097707,24.04582,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1226","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,18.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",11.942373,23.960157,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1227","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,18.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",11.964486,23.538792,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1228","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,17.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.016145,23.667049,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1229","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,17.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",11.884684,23.184416,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1230","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,17.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",12.053244,23.122143,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1231","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,17.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",11.684373,22.953043,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1232","LAO","Lao People's Democratic Republic","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,17.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",11.596845,22.618513,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1233","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,9.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.6715217,12.616612,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1234","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,9.8,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.5976849,12.617008,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1235","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,9.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.619782,12.471275,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1236","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,9.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.4719377,12.41176,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1237","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,9.6,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.5241299,12.255118,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1238","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,9.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.4348226,12.347213,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1239","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,9.5,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.4067173,12.313765,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1240","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,9.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.1455932,12.303865,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1241","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2008,9.4,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2576165,12.098379,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1242","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2009,9.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2630143,11.992043,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1243","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2010,9.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.3186131,12.171764,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1244","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2011,9.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2733746,11.752863,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1245","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2012,9.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.385087,12.047442,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1246","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2013,9.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.3289165,12.095426,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1247","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2014,9.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.1952701,12.011019,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1248","LBN","Lebanon","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2015,9.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",7.2519474,11.666433,NA,NA,NA,NA,"2000-2015",NA,NA,"hierarchical regression"
"1249","LKA","Sri Lanka","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2000,16.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",15.613756,17.073458,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"1250","LKA","Sri Lanka","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2001,16.7,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",16.176861,17.137569,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"1251","LKA","Sri Lanka","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2002,16.9,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",16.553539,17.255142,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"1252","LKA","Sri Lanka","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2003,17.1,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",16.776207,17.401737,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"1253","LKA","Sri Lanka","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2004,17.2,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",16.907415,17.522848,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"1254","LKA","Sri Lanka","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2005,17.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",16.989889,17.583723,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"1255","LKA","Sri Lanka","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2006,17.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",17.036461,17.579563,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
"1256","LKA","Sri Lanka","NT_BW_LBW","Prevalence of low birth weight among new-borns","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total","_T","Total",0,"Units","PCNT","%","https://data.unicef.org/topic/nutrition/low-birthweight/","UNICEF-WHO Low birthweight estimates 2019","UNICEF WHO",NA,NA,NA,NA,2007,17.3,"UNICEF-WHO Low birthweight estimates 2019","MD","Modelled",FALSE,"Free",17.044029,17.521461,NA,NA,NA,NA,"2000-2015",NA,NA,"b-spline"
